amount,hour_of_day,recent_transaction_count,velocity_1h,previous_chargebacks,failed_transaction_count,is_new_device,is_new_ip,distance_from_home,device_account_count,ip_account_count,avg_user_amount,is_fraud
21.48,17,5,2,0,0,0,0,15.4,0,0,26.88,0
16.24,12,4,3,0,0,0,0,104.0,2,3,23.45,0
10.51,15,0,2,0,0,0,0,15.8,1,2,9.22,0
34.51,15,4,1,1,0,0,0,34.8,1,0,66.04,0
23.21,9,4,3,0,0,0,0,65.0,0,2,49.31,0
361.3,10,4,7,0,0,0,1,273.0,3,2,50.74,0
5.12,21,0,1,0,0,0,0,103.0,3,2,42.64,0
146.14,16,2,0,0,0,0,0,9.2,1,3,25.08,0
18.02,15,1,0,0,1,0,0,1.4,1,1,47.4,0
68.86,19,4,8,0,3,0,1,169.5,4,2,90.19,0
6.99,11,4,3,0,0,0,0,46.8,1,3,28.11,0
20.14,12,2,2,0,0,0,0,33.4,1,0,14.72,0
16.03,20,3,0,0,0,0,0,0.0,1,0,510.3,0
25.41,17,1,1,0,0,0,0,28.5,1,2,53.04,0
61.47,12,1,2,0,0,0,0,93.5,0,2,50.47,0
7.17,13,7,0,0,1,0,1,62.9,0,1,24.2,0
10.53,11,1,1,0,0,0,0,3.2,0,1,100.06,0
37.09,11,0,1,0,0,0,0,318.8,2,5,34.84,0
36.62,15,2,3,0,0,1,0,18.1,4,3,4.64,0
25.31,18,4,1,0,2,0,0,0.4,1,3,28.11,0
29.82,14,2,0,1,0,0,0,77.2,1,1,32.8,0
32.57,14,3,3,0,1,0,0,40.8,1,0,14.32,0
25.31,12,2,0,0,0,0,0,198.5,1,1,33.01,0
17.33,5,4,9,1,7,1,1,160.9,4,3,19.87,1
64.41,17,2,2,0,0,0,0,98.9,3,4,144.45,0
7.76,16,0,2,0,0,0,0,10.1,2,4,11.75,0
310.69,12,4,6,0,1,0,1,56.5,4,1,18.13,0
12.3,17,2,0,0,0,0,0,8.7,3,1,23.83,0
14.77,15,4,1,0,0,0,0,19.1,1,0,132.46,0
16.57,10,0,1,0,0,0,0,161.0,3,3,20.45,0
4.15,12,3,0,0,0,0,0,14.1,3,3,33.53,0
58.68,13,1,3,0,1,0,0,20.6,1,1,17.48,0
86.69,11,3,0,0,1,0,0,134.1,2,1,7.12,0
39.59,18,2,1,0,0,0,0,50.2,1,2,5.47,0
35.92,20,3,1,0,0,0,0,87.1,0,2,7.49,0
18.54,11,1,0,0,1,1,0,74.0,0,2,25.95,0
58.12,11,1,0,0,0,0,0,25.5,1,4,11.19,0
68.94,12,1,0,0,0,0,0,36.4,1,2,96.65,0
139.17,20,6,6,0,3,1,0,657.0,6,5,34.95,1
19.0,20,2,2,0,0,0,0,79.7,0,2,10.68,0
21.25,20,2,0,0,0,0,0,4.1,1,0,68.47,0
13.8,14,3,2,0,1,0,0,60.1,1,0,10.81,0
13.61,18,4,0,0,0,0,0,67.1,2,0,1.63,0
18.49,9,1,1,0,1,0,0,9.0,1,2,99.24,0
23.84,19,2,0,0,0,0,0,30.4,1,1,10.99,0
37.33,8,3,2,0,1,0,0,71.8,2,1,11.61,0
7.27,13,2,0,1,0,0,0,24.8,1,0,122.3,0
75.54,10,6,3,0,0,0,0,22.5,0,3,21.93,0
39.74,23,9,0,0,1,0,1,434.5,1,5,16.86,0
85.92,8,1,0,0,0,1,0,156.3,1,1,23.29,0
4.94,18,0,1,0,1,0,0,52.2,1,0,27.19,0
11.03,15,0,2,0,0,0,0,56.5,1,0,16.6,0
49.64,18,4,1,0,0,0,0,13.6,0,2,78.19,0
160.04,18,2,0,0,0,0,0,1.3,2,2,19.29,0
24.01,16,0,2,0,0,0,0,19.5,1,2,73.17,0
19.0,17,0,0,0,1,0,0,108.7,3,2,93.54,0
34.24,19,3,1,0,1,0,0,9.6,1,1,50.2,0
9.53,19,2,0,0,1,0,0,94.5,1,1,26.72,0
52.6,11,1,2,0,0,0,0,113.9,1,1,8.97,0
185.67,22,4,4,0,3,1,0,56.3,3,0,276.61,0
22.09,20,3,0,0,1,0,0,2.3,0,2,1.84,0
305.31,10,6,2,0,0,0,0,97.0,0,0,8.46,0
30.54,18,0,3,0,0,0,0,96.3,2,2,99.2,0
34.61,11,3,1,0,0,0,0,37.3,0,1,16.74,0
52.81,20,2,0,0,1,0,0,54.5,0,2,21.76,0
16.37,20,2,1,0,0,0,0,79.9,0,3,32.34,0
61.28,10,2,1,0,1,0,0,0.1,4,0,21.85,0
39.39,11,4,1,0,2,0,0,89.8,2,3,12.28,0
14.54,19,2,1,0,0,0,0,73.9,0,2,5.73,0
24.7,18,1,0,0,0,0,0,62.3,0,3,16.74,0
24.69,18,1,0,0,0,0,0,75.7,2,2,62.01,0
46.47,17,2,1,0,0,0,0,20.8,2,1,11.94,0
16.98,19,2,1,0,0,0,0,8.8,1,1,14.77,0
116.28,14,0,0,1,2,0,0,65.6,1,3,16.43,0
11.19,14,3,0,0,0,0,0,14.4,2,1,12.5,0
33.04,17,3,1,0,0,0,0,110.9,0,0,11.79,0
13.9,10,1,0,0,0,0,1,142.4,2,0,28.05,0
22.76,13,0,1,0,0,0,1,24.4,4,0,14.57,0
5.21,9,4,2,0,0,0,0,130.1,0,1,66.78,0
162.2,5,14,6,2,5,1,1,93.6,7,5,34.26,1
19.57,17,0,1,0,0,0,0,18.9,1,4,9.09,0
17.62,19,1,2,1,0,0,0,53.5,0,3,48.5,0
24.55,15,3,0,0,1,0,0,67.7,0,4,15.96,0
17.4,20,3,1,0,0,1,0,151.6,1,2,147.39,0
20.61,12,0,2,0,0,0,0,51.7,3,0,123.19,0
75.26,11,0,0,0,0,0,0,131.3,2,3,22.55,0
21.02,17,2,1,0,0,0,0,99.0,0,3,25.21,0
124.26,11,3,0,0,0,0,0,15.7,1,3,18.26,0
56.32,11,3,1,0,0,0,0,61.1,1,0,28.65,0
27.85,11,1,0,0,0,0,0,9.6,1,2,26.69,0
23.16,22,7,8,0,3,1,1,145.7,1,4,26.75,1
25.45,20,2,2,0,1,0,0,23.6,2,0,17.4,0
25.0,11,0,2,0,0,0,0,32.8,0,3,17.28,0
33.13,11,3,0,0,0,0,0,11.5,0,4,56.17,0
44.11,19,0,2,0,0,0,0,237.8,1,1,9.74,0
40.12,20,1,0,0,0,0,0,80.3,1,3,46.84,0
37.86,16,1,1,0,1,0,0,0.9,0,2,6.31,0
9.54,12,1,0,0,3,0,0,86.0,6,2,48.73,0
110.24,14,2,0,0,1,0,0,19.3,2,3,14.89,0
38.06,19,4,1,0,0,0,0,17.2,2,3,26.32,0
14.65,11,0,1,0,0,0,0,19.5,2,3,11.59,0
35.59,19,3,0,0,1,1,0,21.0,0,2,50.94,1
11.69,9,4,0,0,0,0,0,37.1,0,2,83.34,0
77.18,16,2,0,0,0,0,0,40.9,2,2,30.07,0
27.88,10,4,0,0,0,0,0,18.7,2,1,33.1,0
14.81,15,3,2,0,0,0,1,11.5,0,0,26.93,0
12.46,13,0,1,0,0,0,0,78.1,1,3,14.23,0
78.45,12,4,3,0,0,0,0,22.0,2,3,79.37,0
36.43,16,2,1,0,0,0,0,17.2,0,1,6.71,0
30.35,15,5,1,0,0,0,0,73.5,0,2,33.51,0
25.23,21,3,0,0,0,0,0,20.0,1,2,58.21,0
13.83,9,3,0,0,0,0,0,111.5,0,2,71.38,0
56.09,10,1,0,0,0,0,1,7.8,1,2,35.02,0
25.5,0,6,4,0,7,1,1,282.7,2,5,2.93,0
30.56,12,1,1,0,0,0,0,105.8,0,2,164.14,0
17.06,20,2,2,0,1,0,0,9.6,1,2,23.35,0
49.4,12,3,1,0,1,0,0,31.1,0,3,28.82,0
29.37,10,4,0,0,1,0,0,38.4,0,3,10.35,0
21.88,23,9,6,1,3,0,0,50.0,8,5,17.75,1
65.23,13,3,0,0,2,0,0,3.4,2,1,11.01,0
8.43,14,3,0,0,0,0,0,68.4,0,1,24.1,0
55.61,10,1,3,0,0,0,0,19.6,1,1,11.82,0
27.38,20,2,1,0,0,0,0,43.7,0,2,12.1,0
8.95,19,1,1,0,0,0,0,49.6,1,1,7.66,0
51.64,13,3,1,1,0,0,0,15.9,1,2,34.48,0
167.03,0,6,7,0,3,1,1,509.8,2,3,4.76,0
48.99,14,2,1,0,0,0,0,15.1,2,1,17.34,0
46.17,12,1,2,0,0,0,0,8.2,0,1,15.22,0
126.65,21,2,0,0,0,0,0,67.1,0,3,19.2,0
27.05,9,4,1,0,1,0,0,31.6,1,2,28.62,0
9.6,14,2,0,0,0,0,0,97.8,0,1,110.47,0
28.71,15,3,2,0,0,0,0,46.3,0,1,22.01,0
15.11,12,1,0,0,0,0,0,18.8,1,2,39.82,0
33.83,18,2,0,0,0,0,0,49.9,2,2,25.47,0
6.21,10,3,2,0,0,0,0,25.7,5,1,86.86,0
60.1,13,2,1,0,1,0,0,51.3,0,2,36.01,0
9.08,14,2,2,0,0,0,0,203.2,1,4,77.4,0
14.92,20,1,0,0,0,0,0,26.7,1,0,6.26,0
53.98,12,2,3,0,1,0,0,245.6,1,3,28.32,0
134.49,9,0,0,0,1,0,0,5.6,1,1,54.18,0
149.27,11,1,1,0,0,0,0,23.1,1,0,22.74,0
141.57,10,3,1,0,1,0,0,40.5,2,2,14.9,0
15.6,13,0,1,0,3,0,1,17.9,2,2,88.56,0
32.29,16,2,1,1,0,0,0,183.7,2,3,15.13,0
46.19,12,4,2,0,6,0,0,64.2,2,1,65.37,0
13.0,19,3,4,1,0,0,0,17.4,2,0,56.66,0
60.43,21,0,2,0,0,0,1,5.6,3,2,111.23,0
75.82,18,3,0,0,0,0,0,35.6,2,1,17.04,0
21.31,16,2,1,0,0,0,0,24.3,2,2,4.39,0
24.12,20,1,0,0,1,0,0,126.5,3,1,21.91,0
16.1,15,0,4,0,1,0,0,5.4,0,2,86.16,0
47.33,15,5,2,0,0,0,0,66.9,2,2,58.43,0
251.12,19,2,2,0,1,0,0,100.7,1,1,24.23,0
14.51,8,1,3,0,0,1,0,13.1,5,1,31.14,0
77.68,20,1,0,0,0,0,0,74.7,0,2,122.29,0
11.33,10,3,1,1,2,0,0,135.6,1,1,42.7,0
44.7,19,1,3,0,0,0,0,188.4,0,3,93.08,0
40.47,13,4,1,0,2,0,1,544.5,3,2,27.8,0
15.12,17,3,3,0,0,1,0,82.5,1,3,11.75,0
38.81,13,2,0,0,0,0,0,53.1,2,1,7.82,0
10.62,3,8,4,0,2,0,0,297.3,3,3,17.21,0
42.66,17,7,0,0,0,0,0,38.1,2,1,14.09,0
50.08,10,0,3,0,0,0,0,10.2,1,1,17.65,0
17.35,13,5,3,0,1,0,0,15.6,1,1,33.12,0
64.76,14,3,1,0,1,1,0,98.9,0,1,11.45,1
68.74,18,6,3,0,1,0,0,25.8,2,1,36.46,0
19.15,18,1,1,0,0,0,0,5.9,0,2,93.93,0
80.3,14,0,1,0,0,0,0,44.0,1,4,9.51,0
4.94,20,2,2,0,0,0,0,191.5,1,4,26.64,0
12.4,18,3,1,1,0,0,0,13.7,1,1,10.81,0
1197.32,0,2,3,0,4,0,0,206.3,0,3,5.95,0
6.51,20,2,1,0,1,0,0,1.6,0,0,15.22,0
37.61,15,1,0,0,0,0,0,7.8,0,1,82.95,0
82.53,17,4,4,0,2,0,0,10.0,4,6,59.54,0
25.91,20,1,0,0,1,0,0,60.6,3,2,7.57,0
17.37,19,1,2,0,1,0,0,8.8,0,0,53.15,0
29.11,19,3,0,0,0,0,0,32.0,0,5,25.51,0
22.36,19,4,1,0,0,0,0,16.7,1,4,39.74,0
8.66,18,5,2,0,1,0,0,28.8,0,1,48.63,0
8.49,8,2,0,0,1,0,0,105.4,0,0,48.62,0
23.81,17,1,0,0,0,0,0,23.6,2,0,20.31,0
31.88,11,4,1,1,0,0,0,79.4,2,1,5.8,0
12.64,18,1,0,0,1,0,0,54.3,3,0,15.42,0
5.36,20,3,7,0,0,0,0,19.5,1,0,22.71,0
64.67,21,3,1,0,0,0,0,18.5,1,2,44.26,0
286.49,5,7,5,3,4,0,0,125.8,2,4,5.78,1
15.09,18,0,1,0,0,0,0,65.0,0,0,8.96,0
12.7,18,1,1,0,0,0,0,23.0,0,2,78.76,0
30.32,18,0,0,0,0,0,0,228.7,0,0,25.48,0
3.25,14,3,2,0,0,0,0,136.4,1,2,156.05,0
27.42,9,1,2,0,2,0,0,143.8,1,0,8.73,0
2.86,19,1,1,1,0,0,0,59.2,2,3,15.76,0
27.8,13,0,3,0,1,0,0,42.3,1,0,36.65,0
32.96,13,1,0,0,1,0,0,196.3,1,1,98.24,0
50.31,9,3,1,0,0,0,0,42.2,1,1,15.56,0
19.94,15,2,0,0,0,0,0,21.5,2,1,29.64,0
20.48,10,2,2,0,1,0,0,5.4,2,0,37.62,0
123.07,15,3,1,0,0,1,0,1.3,1,0,44.7,0
71.05,20,4,0,0,0,0,0,44.0,2,3,18.23,0
13.07,14,2,2,0,0,0,0,16.2,0,1,10.72,0
5.52,13,0,0,0,0,0,0,23.4,1,0,65.88,0
23.67,11,2,1,0,0,0,0,7.8,0,1,12.21,0
9.01,8,1,0,0,0,0,0,12.7,1,0,16.52,0
20.92,8,2,1,0,0,0,0,55.8,2,1,4.02,0
31.79,12,0,0,0,0,0,0,31.1,1,2,30.74,0
2.54,19,1,0,0,1,0,0,44.5,2,2,10.65,0
18.93,17,2,1,0,2,0,0,8.1,1,1,55.99,0
9.43,17,0,3,0,0,0,0,130.1,1,0,32.05,0
3.3,12,0,1,0,0,1,0,42.0,1,1,28.31,0
12.04,13,1,2,0,0,0,0,10.9,5,2,13.56,0
25.56,20,5,0,0,1,0,0,7.7,1,2,34.21,0
16.18,13,1,3,1,1,0,0,59.0,2,2,27.59,0
111.18,11,1,0,0,2,0,0,32.4,3,2,32.65,0
3.63,21,2,2,0,0,0,0,111.6,3,1,13.96,0
114.65,17,3,0,0,0,0,0,69.5,3,3,19.48,0
24.31,14,2,1,0,1,0,0,55.8,1,1,16.48,0
20.37,16,3,0,0,0,0,0,3.9,0,1,6.06,0
97.57,12,2,1,0,0,1,0,53.9,3,2,37.02,0
32.59,8,1,0,0,0,0,0,5.9,4,0,23.7,0
9.11,18,2,1,0,0,0,0,61.5,1,3,64.06,0
131.93,13,2,1,0,0,0,0,73.4,1,0,56.98,0
38.22,20,2,0,0,0,0,1,58.8,2,1,46.2,0
32.45,10,5,1,0,0,0,0,55.6,2,3,22.99,0
27.52,8,0,2,0,0,1,0,21.2,1,2,81.26,0
91.26,2,7,5,2,5,0,1,80.4,4,4,14.26,1
59.28,6,5,2,0,3,0,0,302.3,7,1,64.65,0
16.78,21,1,0,0,0,0,0,5.3,1,0,50.47,0
9.22,11,1,3,0,0,0,0,36.1,2,0,66.68,0
52.96,12,2,1,0,0,0,0,4.7,2,2,17.98,0
29.3,17,4,1,0,0,0,0,4.4,1,1,34.82,0
21.93,19,1,3,0,0,0,0,12.8,2,0,22.41,0
43.61,10,1,0,0,0,0,0,116.5,2,0,24.5,0
84.33,10,4,1,0,0,0,0,109.9,3,1,11.73,0
16.88,14,1,1,0,0,0,0,29.7,1,2,8.93,0
51.09,9,2,2,0,0,0,0,13.9,1,0,5.41,0
7.25,14,2,1,0,1,0,0,63.9,2,1,17.49,0
38.67,9,1,0,0,0,0,0,33.9,2,1,17.29,0
858.42,2,7,7,2,2,0,1,356.0,3,5,11.95,1
28.23,21,2,0,0,1,0,0,5.7,4,2,2.92,0
162.7,1,7,9,3,9,1,0,161.7,2,2,16.54,1
68.17,20,1,1,0,0,0,1,37.8,1,1,134.95,0
39.68,18,2,1,0,0,0,1,1.1,1,1,40.82,0
35.53,12,3,2,0,0,0,0,5.9,0,1,14.76,0
24.9,10,1,1,0,0,0,0,59.0,0,4,36.6,0
27.24,20,2,0,0,0,0,0,19.5,0,0,44.87,0
112.08,16,1,0,0,0,0,0,12.9,0,2,12.31,0
115.27,8,2,1,0,0,0,0,44.5,1,5,27.9,0
186.78,20,7,0,1,2,0,0,522.7,2,5,13.31,0
15.73,19,1,1,0,0,0,1,22.8,0,0,9.54,0
9.2,9,4,0,0,1,0,0,33.3,2,2,31.98,0
26.4,15,3,1,0,1,0,0,196.9,1,1,4.75,0
16.48,18,6,5,0,1,0,0,158.8,4,4,67.03,0
49.19,16,2,3,0,0,0,0,96.4,0,0,4.62,0
15.65,15,2,3,0,0,0,0,85.3,2,4,20.32,0
208.16,14,2,0,0,0,0,0,10.6,2,2,24.36,0
7.19,10,1,2,0,0,0,0,33.7,2,3,45.01,0
39.44,20,3,1,0,2,0,0,3.4,0,0,36.16,0
10.08,19,5,1,0,1,0,0,100.1,0,2,4.39,0
10.31,9,1,2,0,0,0,0,97.0,1,0,49.85,0
37.22,20,1,0,0,0,1,0,29.2,0,3,25.89,0
12.4,19,3,0,0,0,0,0,3.4,1,3,93.54,0
28.63,17,5,0,0,0,0,0,101.1,4,4,31.94,0
26.41,20,3,0,0,0,0,0,11.1,3,1,6.4,0
69.02,11,1,1,0,0,0,0,9.7,1,1,18.17,0
22.43,9,4,1,0,0,0,0,26.2,3,1,28.8,0
80.9,19,4,2,0,0,0,0,156.6,1,3,4.58,0
22.54,20,1,1,0,0,1,0,52.0,0,0,33.07,0
34.8,13,3,1,0,1,0,0,73.0,0,4,9.72,0
56.42,11,4,1,0,0,0,1,66.8,1,1,11.51,0
24.52,18,2,1,0,0,0,0,230.0,0,2,11.01,0
764.81,8,3,6,0,1,1,1,238.3,3,2,21.37,0
69.52,16,1,1,0,0,0,0,3.4,1,1,1.84,0
11.91,16,1,1,1,0,0,0,18.5,0,0,14.23,0
11.17,18,2,0,0,0,0,0,12.9,0,2,130.06,0
26.09,20,3,0,0,0,0,0,90.7,2,2,13.61,0
19.28,10,1,2,0,0,0,0,56.6,3,3,17.16,0
30.06,9,3,2,0,0,0,0,6.3,2,2,49.43,0
14.86,18,2,0,0,0,1,0,135.6,0,1,47.09,0
14.12,15,2,1,0,0,0,0,47.2,0,1,13.13,0
24.35,18,2,0,0,0,1,0,7.6,2,0,9.04,1
78.14,20,2,3,0,0,0,0,29.7,0,0,314.98,0
169.57,21,2,1,0,1,0,0,95.5,3,2,11.89,0
11.09,9,1,0,0,0,0,0,49.8,3,1,12.7,0
2.65,15,2,1,0,1,0,0,23.2,1,2,12.61,0
43.34,15,2,0,0,0,0,0,164.6,2,0,2.25,0
15.9,13,2,2,0,0,0,0,12.7,3,1,27.22,0
12.84,19,3,0,0,1,0,0,10.1,0,2,55.53,0
11.46,9,1,1,0,0,0,0,5.5,3,3,54.76,0
51.84,19,1,3,0,0,0,0,109.6,3,2,26.28,0
36.16,11,1,0,1,1,0,0,92.1,1,3,7.88,0
56.53,20,2,0,0,1,0,0,0.3,1,4,37.74,0
20.97,9,0,0,0,0,0,0,27.6,2,1,67.42,0
25.36,16,3,3,0,0,0,0,24.0,0,1,29.9,0
17.21,15,1,2,0,2,0,0,81.0,1,1,44.92,0
16.26,14,3,1,0,0,0,0,39.4,1,1,5.67,0
29.74,9,1,1,1,0,0,0,4.6,3,1,46.5,0
192.46,20,2,0,0,0,0,0,142.7,0,0,4.38,0
10.08,21,0,2,0,0,0,0,0.4,1,2,41.93,0
40.44,12,5,0,0,0,0,0,51.1,0,0,93.17,0
30.65,14,0,0,0,1,0,0,108.9,1,0,12.97,0
14.19,19,5,0,0,0,0,0,97.1,1,0,4.13,0
46.25,9,0,1,0,0,0,0,73.8,2,4,39.61,0
81.16,19,2,1,0,0,0,1,16.2,0,1,5.51,0
7.3,16,2,0,0,0,0,0,2.9,1,2,29.76,0
57.34,15,1,3,1,1,0,0,22.9,3,0,131.86,0
14.9,14,2,1,0,0,0,0,9.2,0,0,39.28,0
17.22,12,2,2,0,0,0,0,3.0,2,0,58.39,0
25.83,14,0,1,0,0,0,0,71.9,1,2,14.4,0
4.75,11,0,2,0,0,0,0,3.5,0,1,43.4,0
9.82,21,1,1,0,0,0,0,84.6,1,1,17.61,0
9.77,21,4,3,0,1,0,0,67.7,2,1,75.86,0
178.47,13,3,2,0,1,0,1,25.2,0,0,30.16,0
7.52,17,0,1,0,0,0,0,12.3,2,3,3.88,0
17.4,15,3,0,0,0,0,0,2.9,1,1,16.47,0
31.41,15,4,2,0,0,0,0,84.3,1,0,6.41,0
611.26,11,3,7,0,0,1,1,191.9,1,3,316.82,0
79.89,13,4,1,0,0,0,0,12.3,1,1,149.5,0
77.89,13,0,2,0,1,0,0,44.7,0,0,37.37,0
3.76,8,0,0,0,0,0,0,48.3,0,1,7.83,0
13.34,12,3,1,0,0,0,0,38.9,1,2,54.13,0
110.36,11,3,3,0,0,0,1,15.9,1,1,31.71,0
52.64,8,1,1,0,0,0,0,36.4,2,1,26.29,0
47.2,12,2,0,0,0,0,0,173.9,1,0,7.44,0
40.3,14,1,2,0,2,0,0,0.7,2,3,10.72,0
53.76,18,5,0,0,1,0,0,47.3,2,0,18.37,0
30.49,19,2,0,0,2,0,0,122.7,0,0,19.75,0
9.41,11,0,1,0,0,0,0,150.8,1,1,22.86,0
15.93,14,1,1,0,0,0,0,109.1,2,2,26.73,0
37.92,15,3,1,0,0,0,0,51.8,2,0,26.84,0
5.75,21,4,2,0,0,0,0,51.1,1,2,44.05,1
42.01,20,1,1,0,0,0,0,18.9,0,0,28.75,0
34.26,8,2,0,0,0,0,0,74.3,2,1,6.24,0
11.21,15,0,0,0,0,0,0,5.8,0,2,53.51,0
22.19,9,2,0,0,0,0,0,153.4,1,2,37.63,0
7.55,16,2,1,2,0,0,0,11.6,0,1,12.72,0
18.19,10,0,1,0,0,0,0,8.7,1,3,13.13,0
78.97,16,1,1,0,0,1,0,25.0,2,2,61.64,0
44.2,17,4,2,0,0,0,0,7.0,0,0,50.22,0
26.4,11,3,1,0,0,0,0,65.8,0,3,3.65,0
59.16,17,1,2,1,1,0,0,95.3,2,2,168.08,0
152.31,17,1,0,0,1,0,0,38.9,3,1,101.11,0
6.65,12,3,0,0,0,0,0,3.6,1,0,25.13,0
17.96,8,3,0,0,0,0,0,89.5,3,2,49.53,0
75.79,11,0,1,0,0,0,0,59.1,2,2,5.55,0
113.77,18,6,4,1,3,0,1,1341.7,5,7,15.56,1
47.4,10,1,1,0,0,0,1,35.5,1,2,9.51,0
78.81,11,2,1,0,1,0,0,119.2,1,1,92.92,0
129.49,14,0,2,0,1,0,0,141.8,2,3,47.61,0
22.62,19,3,1,0,0,0,0,4.9,1,4,20.45,0
7.33,11,1,0,0,1,0,0,155.5,0,1,12.95,0
30.31,10,2,3,0,0,0,0,63.4,2,2,25.01,0
17.37,19,2,1,0,0,0,0,19.3,2,1,4.46,0
16.47,20,2,0,0,0,0,0,10.0,0,0,6.45,0
37.86,15,2,3,0,0,0,0,16.9,2,4,2.21,0
20.52,14,2,1,0,1,0,0,31.9,2,1,34.67,0
23.4,20,1,1,0,0,0,0,23.8,1,0,58.36,0
11.44,9,2,1,0,0,0,0,50.2,0,2,10.71,0
26.38,14,0,2,0,0,0,0,105.1,3,1,53.35,0
92.57,3,9,3,0,0,1,1,98.4,2,2,55.89,0
36.01,21,1,1,0,0,1,0,87.2,0,1,52.94,0
7.45,20,1,2,0,1,0,0,2.0,0,1,29.46,0
30.65,16,3,3,0,2,0,1,142.8,2,3,11.58,0
15.69,9,2,2,0,0,0,0,29.8,1,1,21.18,0
42.15,11,3,0,0,0,0,0,56.1,3,1,11.16,0
61.7,10,0,3,0,0,0,0,25.4,1,0,7.75,0
17.15,15,3,3,0,0,0,0,124.8,0,1,24.61,0
68.02,17,4,2,2,1,0,1,10.2,2,5,45.86,0
13.91,17,0,0,0,1,0,0,37.2,1,2,22.49,0
45.03,14,3,1,1,1,0,0,65.9,0,0,21.07,0
266.72,10,2,0,0,0,0,0,66.4,0,3,25.57,0
8.54,10,1,0,0,0,0,0,5.1,0,0,41.4,0
26.77,15,1,2,0,0,0,0,68.2,3,0,21.04,0
216.89,16,2,0,0,1,0,0,56.5,2,0,31.24,0
15.12,20,1,0,0,0,0,0,74.8,0,2,19.36,0
59.47,18,3,0,0,2,0,0,28.6,0,3,11.23,0
69.02,16,5,0,0,2,0,0,35.5,0,1,14.84,0
17.49,9,1,1,0,0,0,0,8.7,1,2,12.83,0
33.07,20,1,0,0,0,0,0,86.3,2,2,13.31,0
39.14,9,1,2,0,0,0,0,26.0,1,4,43.2,0
12.98,2,2,4,0,2,1,0,149.1,3,3,44.07,0
561.22,7,5,5,0,1,1,0,159.6,3,2,32.29,0
67.54,13,1,0,0,0,0,0,36.5,2,2,26.26,0
15.33,11,1,2,0,3,0,0,14.3,2,3,83.4,0
67.49,14,5,0,0,2,0,0,30.2,1,3,84.11,0
14.72,20,2,2,0,0,0,0,95.8,0,1,47.85,0
22.84,10,1,0,0,2,0,0,8.0,0,1,128.71,0
23.27,11,2,0,0,0,0,0,20.1,1,2,28.22,0
39.92,14,5,3,0,1,1,0,124.4,4,5,35.03,0
32.28,20,1,2,0,0,1,0,33.4,2,0,7.48,0
50.0,17,1,2,0,0,0,0,13.1,1,0,17.91,0
29.93,11,4,3,0,0,0,0,36.2,4,3,9.14,0
319.87,14,4,4,0,2,0,1,272.8,4,7,8.2,0
47.68,17,3,1,0,0,0,0,101.9,1,1,4.92,0
29.33,9,2,2,0,1,0,0,15.2,0,0,15.95,0
21.37,21,6,1,0,0,0,0,17.1,4,0,16.96,0
27.45,19,1,1,0,1,0,0,38.0,0,2,90.9,0
79.76,19,1,2,0,0,1,0,120.7,5,4,25.46,0
22.47,18,2,1,0,1,0,0,57.4,2,0,22.4,0
26.86,9,1,1,0,0,0,0,66.3,1,0,13.41,0
10.51,8,1,2,0,0,0,0,24.4,1,1,60.22,0
59.78,14,1,2,0,0,0,0,28.1,1,2,5.75,0
29.97,16,1,2,0,0,0,0,77.8,0,3,339.25,0
8.04,18,0,1,0,0,0,0,94.3,2,0,26.39,0
33.41,11,7,2,1,2,1,0,75.7,5,4,34.56,0
29.65,17,5,1,0,1,0,0,19.1,2,1,60.84,0
14.54,15,2,3,0,0,0,0,11.5,2,0,4.91,0
9.65,18,4,3,0,2,0,0,26.0,1,0,115.63,0
6.92,20,3,1,0,0,0,1,26.3,2,2,173.15,0
19.97,8,2,1,0,0,0,0,20.2,1,0,16.95,0
26.36,16,2,1,0,0,0,0,20.3,1,1,41.59,0
33.86,20,3,1,0,1,0,0,24.1,0,0,7.0,0
17.46,15,2,1,0,0,0,0,33.9,1,1,5.82,0
14.1,10,0,0,0,2,0,0,66.1,2,2,57.93,0
32.82,21,1,1,0,0,1,0,46.1,2,3,18.52,0
84.43,11,6,1,0,0,0,0,86.6,1,0,42.35,0
35.56,9,0,2,0,0,0,0,53.4,0,0,18.43,0
28.89,15,0,0,0,0,0,0,37.5,1,1,133.66,0
96.5,12,2,1,0,1,0,0,39.5,3,2,15.64,0
95.4,18,1,1,1,0,0,1,150.0,1,2,56.11,0
129.84,10,3,1,0,0,0,0,7.3,0,2,7.19,0
15.1,15,2,0,0,0,0,0,47.6,2,1,62.63,0
68.34,15,1,1,0,1,0,0,118.9,2,1,9.85,0
8.87,18,0,1,0,0,0,0,14.2,1,2,22.45,0
86.6,11,3,0,0,0,0,0,19.8,1,1,78.96,0
6.59,9,2,1,0,0,0,0,89.4,4,1,54.69,0
22.51,16,2,1,0,1,0,0,15.8,1,1,50.32,0
11.57,17,5,2,0,0,0,0,7.9,2,3,90.36,0
13.97,18,1,0,0,1,0,0,77.8,0,2,6.16,0
32.53,21,1,1,0,1,1,0,15.0,1,1,13.78,0
30.19,11,2,2,0,0,0,0,0.4,0,4,24.46,0
180.29,11,3,2,0,0,0,0,22.2,0,1,19.19,0
102.84,15,0,0,0,1,0,0,221.4,4,2,58.94,0
31.2,19,4,0,0,0,0,0,37.3,0,3,23.5,0
21.64,20,2,0,0,2,0,0,59.9,2,1,24.31,0
