amount,hour_of_day,is_night,recent_transaction_count,velocity_1h,previous_chargebacks,failed_transaction_count,is_new_device,is_new_ip,distance_from_home,device_account_count,ip_account_count,amount_deviation,is_fraud
78.19,18,0,1,1,0,1,0,0,3.8,1,2,0.339,0
38.18,10,0,1,1,0,0,1,0,58.0,1,3,11.986,0
31.15,19,0,5,4,0,2,1,0,35.3,4,2,0.707,0
10.88,10,0,2,2,0,1,0,0,5.6,1,3,2.337,0
10.07,14,0,3,3,0,0,0,0,0.3,1,1,0.942,0
62.71,0,1,2,7,0,2,0,1,10.0,1,4,0.485,0
51.24,20,0,5,1,0,1,0,0,61.0,1,2,3.555,0
10.05,13,0,3,3,0,0,0,0,31.4,1,3,0.538,0
23.02,16,0,5,2,0,0,0,0,58.8,2,1,0.984,0
40.98,11,0,2,2,0,0,0,0,15.3,1,1,0.025,0
9.88,20,0,3,3,0,0,0,0,52.7,1,1,0.214,0
118.21,19,0,1,1,0,0,0,0,30.5,2,1,5.567,0
10.00,8,0,5,5,0,3,0,0,15.8,2,5,0.924,0
24.72,15,0,3,3,0,1,0,0,15.6,2,1,0.650,0
8.84,15,0,1,1,0,0,0,0,13.1,1,3,0.301,0
1.51,14,0,3,3,0,1,1,0,148.4,4,1,0.941,0
49.32,12,0,0,2,0,0,0,0,1.4,3,1,0.579,0
4.74,16,0,3,2,0,0,0,0,16.2,1,3,0.933,0
28.06,13,0,2,2,0,1,0,0,157.9,1,1,1.544,0
17.82,15,0,2,2,0,1,0,0,66.4,1,1,0.125,0
45.85,21,0,3,2,0,0,0,0,51.3,1,1,7.522,0
29.67,9,0,4,2,0,0,0,0,60.6,1,3,0.650,0
88.57,10,0,2,1,0,0,0,0,8.0,1,2,0.443,0
34.55,15,0,3,1,0,0,0,0,2.1,2,2,0.744,0
12.59,15,0,2,3,0,1,0,0,138.1,3,3,0.696,0
93.81,13,0,3,3,0,0,0,0,37.2,1,1,1.958,0
76.84,15,0,0,1,1,1,0,0,55.8,1,1,7.966,1
19.51,11,0,0,2,0,0,0,0,138.6,1,1,0.187,0
37.41,20,0,4,4,0,0,0,0,49.0,1,1,5.979,0
5.45,17,0,1,1,0,0,0,0,10.2,1,2,0.741,0
8.37,19,0,1,1,0,0,0,0,10.8,1,3,0.366,0
48.77,12,0,4,1,0,1,0,0,28.3,1,2,0.679,0
30.76,19,0,2,1,0,0,0,0,37.4,1,1,0.136,0
72.68,12,0,0,1,0,0,0,0,48.2,1,1,1.381,0
27.90,9,0,3,2,0,0,0,1,30.1,5,1,0.603,0
8.27,21,0,5,2,0,1,0,0,46.0,3,1,0.075,0
13.50,17,0,1,2,0,0,0,0,55.4,4,1,0.590,0
17.18,9,0,3,2,0,0,1,0,2.0,1,1,0.024,0
14.66,9,0,3,1,1,0,0,0,19.6,2,2,0.468,0
35.92,5,1,10,6,2,5,0,1,385.2,2,7,1.373,1
16.44,17,0,3,3,0,0,0,0,15.0,1,1,0.811,0
25.18,16,0,2,2,0,0,0,0,17.4,1,1,0.043,0
28.13,12,0,5,2,0,0,0,0,119.7,1,2,0.855,0
430.61,9,0,9,3,0,2,0,0,327.1,2,3,34.009,0
24.38,10,0,3,3,0,0,0,1,36.8,1,4,0.165,0
20.31,15,0,1,2,0,0,0,0,7.5,1,2,0.434,0
299.61,22,0,6,3,0,2,1,0,84.3,3,4,20.204,0
10.89,15,0,4,2,0,0,0,0,16.2,1,1,0.670,0
58.31,8,0,5,1,0,3,0,0,29.4,1,1,2.412,0
36.60,11,0,3,2,0,0,0,0,2.8,1,2,8.337,0
10.74,10,0,2,2,0,0,1,0,27.8,1,1,0.447,0
10.67,16,0,1,1,0,0,0,0,56.7,4,1,0.881,0
149.20,17,0,2,2,1,0,0,0,33.8,1,2,11.444,0
1589.13,3,1,6,6,0,1,1,1,33.6,1,6,31.888,0
36.12,16,0,4,4,0,2,0,0,25.8,1,1,0.360,0
13.51,12,0,0,0,0,1,0,0,59.9,1,1,0.131,0
43.95,15,0,2,1,0,2,0,0,17.2,1,1,0.230,0
32.24,18,0,0,2,0,0,0,0,0.8,1,2,1.369,0
32.83,12,0,2,2,0,0,0,1,22.3,1,1,0.225,0
19.60,13,0,3,1,0,1,0,0,35.7,1,1,0.824,0
18.77,14,0,1,2,0,1,0,0,88.4,1,3,0.744,0
29.44,19,0,1,1,0,0,0,0,48.1,3,1,0.288,0
25.70,20,0,4,4,0,0,1,0,40.4,2,2,0.231,0
28.63,20,0,3,3,0,0,0,0,27.8,1,1,0.159,0
26.39,20,0,3,3,0,0,0,0,25.4,1,2,1.784,0
11.26,14,0,1,1,0,0,0,0,19.2,1,1,0.875,0
9.11,18,0,2,1,0,2,0,0,119.8,1,2,0.710,0
8.10,14,0,1,1,0,0,0,0,17.0,1,5,0.744,0
13.57,13,0,1,1,0,0,0,0,22.1,1,1,0.885,0
14.63,12,0,2,2,1,0,0,0,47.5,1,1,0.181,0
40.98,13,0,4,2,0,1,0,0,5.2,1,1,1.018,0
17.70,19,0,6,1,0,1,0,0,120.4,1,1,0.142,0
170.39,20,0,4,5,0,3,1,0,383.0,3,2,5.398,0
12.38,20,0,0,3,0,0,0,0,37.3,1,1,0.158,0
35.22,19,0,0,4,1,0,0,0,66.7,1,1,1.337,0
8.19,17,0,1,1,0,0,0,0,32.8,1,2,0.864,0
75.62,4,1,1,10,0,7,1,1,65.5,3,7,0.115,1
51.65,8,0,1,1,0,0,0,0,7.2,2,2,2.167,0
53.59,12,0,4,4,0,0,0,1,119.2,1,1,0.415,0
9.57,17,0,0,1,0,1,1,0,18.7,3,2,0.345,0
21.97,9,0,0,1,0,0,0,0,0.8,2,2,1.918,0
164.09,13,0,5,4,0,2,1,0,410.6,6,4,3.044,0
14.84,13,0,2,1,0,0,0,0,43.1,1,2,0.870,0
23.49,11,0,2,2,0,2,0,0,81.8,1,1,2.051,0
39.04,8,0,1,1,0,0,0,0,20.6,4,2,2.635,0
295.45,0,1,2,1,0,2,1,0,139.5,1,3,62.401,0
44.59,8,0,5,1,0,1,0,0,10.8,2,1,0.204,0
29.28,14,0,0,1,0,0,0,0,111.7,1,2,0.096,0
31.97,12,0,3,3,0,0,0,0,3.8,2,1,0.868,0
22.25,19,0,1,3,0,0,0,0,93.2,2,2,0.682,0
39.29,18,0,0,0,0,0,0,0,13.4,2,1,0.083,0
16.51,13,0,1,1,0,0,0,0,85.8,1,3,1.837,0
18.06,13,0,3,3,0,0,0,0,32.1,1,2,0.832,0
63.80,17,0,1,2,0,0,0,0,20.3,1,2,3.228,0
20.30,11,0,1,1,0,0,0,0,12.5,1,1,0.529,0
33.79,10,0,1,1,0,1,0,0,35.7,1,2,0.683,0
77.37,13,0,3,3,0,0,0,0,141.6,1,3,1.118,0
8.79,20,0,1,2,0,1,0,0,37.3,1,1,0.400,0
3.93,18,0,2,2,0,0,0,0,142.6,1,1,0.359,0
47.52,16,0,0,0,0,0,0,0,71.9,1,1,0.068,0
31.02,8,0,1,1,0,0,0,0,84.3,1,1,0.491,0
32.24,18,0,1,3,0,1,0,0,35.6,1,1,0.772,0
76.11,19,0,2,2,0,0,0,0,96.2,2,1,5.550,0
29.32,13,0,3,3,0,0,0,0,47.2,2,2,0.187,0
498.34,17,0,10,8,2,5,0,1,240.5,1,3,57.836,1
15.02,9,0,1,1,0,0,0,0,66.2,1,1,0.530,0
56.36,11,0,3,2,0,0,0,0,27.5,1,1,0.731,0
143.22,20,0,3,3,0,0,0,0,19.2,1,1,2.671,0
29.66,19,0,3,3,0,1,0,0,53.7,1,1,0.807,0
45.15,19,0,1,1,0,0,0,0,193.6,1,2,14.100,0
31.60,17,0,1,1,0,0,0,0,49.6,4,1,0.232,0
53.66,15,0,1,1,0,0,0,0,100.3,1,2,1.348,0
42.27,11,0,3,3,0,1,0,1,82.1,1,1,1.147,0
29.45,17,0,1,1,0,0,0,0,51.4,1,1,1.554,0
16.45,8,0,0,0,0,0,0,0,113.0,2,1,0.751,0
165.38,5,1,4,5,2,4,0,0,57.5,3,1,11.089,1
74.34,18,0,4,4,0,0,0,0,41.7,2,1,8.155,0
50.15,15,0,1,4,0,0,0,0,23.6,1,1,0.939,0
35.60,9,0,0,1,0,0,0,0,38.0,1,1,1.145,0
20.49,19,0,10,5,0,0,1,0,216.6,1,2,0.565,0
81.14,9,0,3,2,0,0,0,0,3.1,2,1,4.623,0
41.69,12,0,1,1,0,0,0,0,10.0,2,3,6.405,0
47.17,12,0,2,1,0,0,0,0,88.0,1,1,0.345,0
55.91,11,0,3,3,0,0,0,0,26.6,4,6,0.691,0
8.78,11,0,1,3,0,0,0,0,27.2,6,2,0.439,0
10.56,9,0,4,1,0,0,0,0,29.3,3,2,0.872,0
15.60,10,0,0,1,0,0,0,0,94.2,1,2,0.490,0
28.50,7,0,3,1,0,1,0,0,41.1,1,3,0.425,0
15.83,10,0,3,3,0,0,0,0,15.5,2,1,0.420,0
49.22,2,1,7,4,0,3,0,0,36.1,4,2,2.109,0
15.51,19,0,6,1,0,0,1,0,27.4,1,1,0.417,0
13.35,9,0,4,4,0,0,1,0,45.8,1,3,0.491,0
5.09,11,0,3,1,0,0,0,0,151.6,1,1,0.379,0
40.78,17,0,1,1,0,0,0,0,122.4,1,1,0.616,0
31.18,14,0,4,1,0,1,0,0,11.8,2,1,0.423,0
3.61,21,0,0,2,1,1,0,0,35.4,2,1,0.665,0
53.56,10,0,1,1,0,1,0,0,3.4,1,1,0.293,0
121.68,10,0,8,6,1,0,0,1,630.6,4,3,3.740,0
37.21,20,0,3,1,0,0,0,0,110.4,1,4,1.654,0
50.84,12,0,5,5,0,5,1,0,10.0,4,5,0.639,0
16.02,14,0,0,0,0,0,0,0,118.7,3,1,0.722,0
45.14,17,0,1,1,0,0,0,1,9.8,3,1,0.284,0
11.30,15,0,0,2,0,0,0,0,12.4,1,1,0.622,0
15.23,9,0,1,1,0,1,0,0,37.6,1,1,0.668,0
31.82,11,0,2,2,0,1,0,0,12.6,1,3,0.814,0
10.46,9,0,2,1,0,1,0,0,18.2,2,2,0.936,0
7.18,16,0,2,2,0,0,0,0,50.5,1,1,0.663,0
7.82,12,0,1,1,0,0,0,0,154.2,2,1,0.738,0
37.93,11,0,0,0,0,0,0,0,2.7,1,2,0.503,0
47.26,3,1,6,4,0,4,1,1,175.6,2,4,1.264,0
23.15,8,0,2,2,0,1,0,0,18.6,1,3,2.026,0
31.82,10,0,2,2,0,3,0,1,34.6,1,1,0.890,0
28.91,18,0,1,1,0,0,0,0,23.1,1,1,3.892,0
54.25,20,0,3,3,0,0,0,0,32.1,1,1,0.210,0
22.23,8,0,1,3,0,1,0,0,63.1,1,2,0.159,0
13.50,12,0,2,1,0,0,0,0,45.4,1,2,0.851,0
29.60,12,0,3,3,0,0,1,0,141.2,2,1,0.316,0
66.16,11,0,0,0,0,0,0,0,24.1,1,5,1.874,0
7.44,13,0,3,1,0,0,1,0,0.2,2,1,1.096,0
38.44,19,0,2,2,0,2,0,0,19.5,1,2,7.817,0
33.70,13,0,3,2,0,0,0,0,31.1,1,4,0.041,0
26.23,9,0,9,6,0,4,1,1,461.9,8,2,7.743,0
52.53,14,0,2,2,0,0,0,1,26.7,1,3,0.931,0
46.28,21,0,2,2,0,0,0,0,18.6,2,2,1.529,0
49.76,12,0,4,2,0,0,0,0,26.9,3,2,0.281,0
79.60,11,0,4,4,0,0,0,1,47.2,1,1,7.353,0
4.27,10,0,1,1,0,1,0,0,134.6,1,2,0.694,0
24.08,20,0,2,1,1,0,0,0,87.7,1,4,2.610,0
34.64,11,0,4,1,0,0,0,0,63.0,1,2,0.248,0
13.42,2,1,6,4,0,0,0,0,588.7,1,3,0.835,0
15.29,7,0,4,3,1,2,1,0,101.6,5,10,0.862,0
24.07,20,0,2,2,0,0,0,0,10.1,2,2,0.012,0
19.93,18,0,2,1,0,0,0,0,16.9,2,3,0.767,0
10.26,14,0,2,1,0,0,0,0,21.1,2,1,0.911,0
13.44,13,0,2,2,0,0,0,0,6.4,1,1,0.158,0
72.80,19,0,1,1,1,0,0,0,28.3,1,2,9.445,0
56.05,11,0,3,2,0,2,0,0,60.8,2,1,4.452,0
18.19,12,0,1,1,0,2,0,0,217.5,2,1,0.615,0
44.07,17,0,1,1,0,0,0,0,23.3,1,6,0.546,0
244.19,17,0,7,5,0,4,0,1,67.4,3,2,13.091,0
28.00,20,0,2,2,0,0,0,0,32.4,2,2,1.476,0
81.89,13,0,4,2,0,1,0,0,6.8,1,2,0.505,0
22.28,9,0,7,4,1,3,1,0,441.3,1,2,0.302,0
58.32,17,0,1,2,0,0,1,0,41.0,1,1,2.482,0
46.11,22,0,5,3,0,5,0,0,184.5,3,2,0.355,0
5.58,12,0,2,2,0,0,0,0,267.5,1,2,0.375,0
75.22,17,0,4,1,0,0,0,0,36.9,1,1,3.601,0
3.09,13,0,1,1,1,0,0,0,2.9,1,1,0.868,0
17.74,10,0,2,3,0,0,0,0,0.4,1,1,0.789,0
27.86,11,0,1,2,0,1,0,0,3.5,6,1,0.745,0
31.08,13,0,0,0,0,1,0,0,50.8,3,4,2.015,0
25.18,20,0,2,2,0,0,0,0,1.6,1,2,0.583,0
74.13,18,0,5,2,0,0,0,0,111.7,1,1,0.446,0
8.68,19,0,3,2,0,0,0,0,30.0,1,2,0.060,0
6.57,21,0,1,1,0,0,0,0,23.9,1,1,0.728,0
106.30,6,0,8,2,0,1,0,0,16.0,1,4,24.553,0
80.65,11,0,1,1,0,0,0,0,55.1,1,1,0.758,0
16.68,17,0,0,1,0,0,1,0,19.1,1,4,0.328,0
41.16,18,0,5,2,0,0,0,0,192.1,1,1,1.401,0
64.57,11,0,2,2,0,1,0,0,4.8,1,2,0.095,0
17.60,14,0,2,1,0,0,0,0,19.5,1,4,0.099,0
22.47,9,0,2,1,0,0,0,0,8.1,3,1,2.848,0
40.08,10,0,4,2,0,0,0,0,52.3,1,3,0.199,0
33.36,18,0,3,1,0,2,0,0,39.5,1,2,0.145,0
14.91,20,0,1,2,0,0,0,0,11.2,1,1,0.148,0
11.04,18,0,4,2,0,1,0,0,24.8,1,5,0.450,0
5.02,20,0,0,0,0,0,0,0,106.5,1,1,0.177,0
8.60,14,0,1,1,0,0,0,0,11.1,1,2,0.207,0
16.85,17,0,2,1,1,0,1,0,66.7,3,2,0.796,0
14.14,16,0,1,1,0,0,0,0,53.0,1,1,0.901,0
109.11,23,1,6,3,2,2,1,0,29.2,3,4,2.753,0
151.21,2,1,3,6,0,3,1,1,88.9,4,1,6.754,0
33.85,15,0,3,3,0,0,0,0,28.7,1,3,0.192,0
8.32,10,0,2,2,0,2,0,0,75.7,1,1,0.864,0
22.88,20,0,0,1,0,0,0,0,25.0,3,1,1.189,0
24.87,10,0,1,2,0,2,0,0,6.0,1,1,1.230,0
227.43,22,0,10,3,2,3,1,1,348.4,4,6,5.381,1
22.34,11,0,3,2,0,1,0,0,5.6,1,1,7.462,0
22.86,17,0,0,4,0,0,0,1,0.4,1,3,5.991,0
75.31,15,0,5,5,0,0,0,0,12.8,1,1,2.933,0
37.88,21,0,0,1,0,1,0,1,44.2,1,2,0.784,0
31.00,12,0,2,2,0,0,0,0,101.5,2,1,0.826,0
55.07,10,0,2,1,1,1,0,0,39.8,2,3,1.355,0
10.00,21,0,4,3,0,1,0,0,153.5,2,3,0.895,0
4.22,19,0,4,4,0,0,0,1,68.9,1,1,0.692,0
43.93,20,0,2,2,1,0,0,0,11.0,1,2,0.673,0
26.67,16,0,2,1,0,0,0,0,71.1,1,1,0.758,0
132.09,9,0,0,0,0,1,0,0,0.1,1,1,5.507,0
111.50,10,0,7,4,0,3,0,0,39.8,3,1,2.989,0
54.35,14,0,1,1,0,0,0,0,31.4,1,3,3.567,0
40.32,16,0,2,3,0,1,0,0,0.4,1,1,0.149,0
9.85,11,0,2,2,0,0,0,0,68.5,2,2,0.331,0
23.04,11,0,4,4,0,0,0,0,75.6,1,2,0.333,0
18.67,14,0,2,2,0,1,0,0,5.0,1,1,0.685,0
20.34,18,0,2,3,0,0,0,0,10.1,3,2,0.026,0
88.54,16,0,5,4,0,0,0,0,152.5,1,5,21.997,0
6.97,14,0,0,2,0,0,0,0,55.8,2,1,0.949,0
16.19,18,0,0,1,1,0,0,0,4.6,3,3,0.484,0
15.32,20,0,2,1,0,0,0,0,5.9,1,1,0.793,0
4.99,14,0,4,2,0,0,0,0,76.2,2,1,0.861,0
11.83,16,0,3,1,0,0,0,0,22.3,1,1,0.797,0
19.28,9,0,2,2,0,0,0,0,4.6,2,1,0.791,0
88.37,17,0,1,1,0,0,0,0,22.9,4,2,0.345,0
16.55,15,0,4,4,0,0,0,0,13.4,1,3,0.230,0
11.04,18,0,1,1,0,0,0,0,21.1,2,1,0.879,0
25.71,10,0,4,4,0,1,0,0,0.8,1,2,0.429,0
12.84,9,0,2,2,0,0,0,0,6.4,1,1,0.352,0
45.39,17,0,2,1,0,0,0,0,42.1,1,1,0.074,0
8.10,19,0,5,5,0,0,0,0,106.3,1,2,0.855,0
22.85,12,0,1,1,0,0,0,0,8.7,1,1,1.821,0
107.30,5,1,4,1,0,5,1,0,45.6,3,5,3.367,0
17.27,19,0,3,3,0,1,0,0,32.4,1,4,0.124,0
48.22,14,0,2,1,0,1,0,0,39.5,2,1,2.469,0
4.48,21,0,4,4,0,0,0,0,15.1,1,2,0.630,0
125.00,21,0,3,2,1,3,1,0,163.5,1,5,1.047,0
59.96,17,0,1,1,0,0,0,0,18.8,1,2,0.585,0
37.01,9,0,2,4,0,0,0,0,201.3,1,1,0.667,0
26.96,14,0,7,3,0,1,0,0,783.5,2,4,0.135,0
25.31,20,0,2,2,0,0,0,0,48.2,1,1,0.135,0
100.86,10,0,3,5,0,4,0,0,389.7,1,1,0.346,0
13.13,10,0,2,2,0,0,0,0,2.7,2,3,0.162,0
56.01,20,0,2,1,0,0,0,0,23.3,1,2,9.855,0
23.31,20,0,2,2,0,2,0,0,35.7,1,3,0.301,0
5.46,10,0,1,2,0,2,0,0,84.9,1,2,0.696,0
3.81,12,0,1,1,0,0,0,1,44.7,1,3,0.863,0
66.35,12,0,2,2,0,0,0,0,155.4,1,1,4.224,0
16.19,15,0,6,3,0,4,1,1,313.0,5,6,0.098,0
9.60,13,0,3,3,0,0,0,0,9.1,1,2,0.250,0
12.90,21,0,3,1,0,1,0,0,30.1,2,1,0.032,0
9.53,17,0,2,2,0,1,0,0,18.5,1,2,0.639,0
17.35,12,0,2,2,0,0,1,0,56.9,1,1,0.681,0
368.02,3,1,9,5,4,2,1,1,357.2,3,1,13.816,1
13.45,13,0,3,3,0,1,0,0,81.8,2,1,0.494,0
5.18,17,0,4,4,0,0,0,0,20.5,3,1,0.973,0
45.79,16,0,1,1,0,0,0,0,41.2,1,1,0.416,0
19.30,15,0,2,1,0,0,0,0,42.4,1,1,0.448,0
29.12,19,0,3,3,0,0,0,0,49.4,1,1,13.933,0
23.09,18,0,2,2,0,0,0,0,15.2,2,1,0.794,0
36.19,11,0,2,3,0,2,0,0,24.1,1,1,0.452,0
17.60,17,0,2,2,0,2,0,0,0.6,2,1,0.410,0
10.23,13,0,2,1,0,0,1,0,13.9,3,3,0.226,0
61.63,12,0,1,1,0,1,0,0,125.0,3,1,2.992,0
38.08,17,0,1,1,0,0,0,0,11.7,1,1,1.145,0
10.39,17,0,2,1,0,0,0,0,4.6,1,1,0.240,0
88.98,9,0,7,5,1,2,0,1,10.0,3,1,4.596,0
82.48,19,0,2,2,0,0,0,0,6.6,2,3,1.052,0
45.97,9,0,2,2,0,0,1,0,62.9,1,4,7.037,0
14.48,15,0,2,2,0,0,0,0,3.5,1,1,0.573,0
1157.80,13,0,2,2,0,2,0,1,20.2,1,8,50.481,0
19.60,11,0,2,2,0,2,0,0,25.4,2,1,0.760,0
15.04,8,0,4,1,0,0,0,0,8.6,3,1,0.846,0
123.99,18,0,5,1,0,1,0,0,38.1,1,1,6.887,0
62.01,12,0,2,1,1,1,0,0,207.0,1,1,0.691,0
5.47,12,0,2,3,0,0,0,0,6.2,1,1,0.704,0
39.47,13,0,0,1,0,0,0,0,5.3,1,1,2.046,0
36.62,20,0,5,4,0,5,0,1,10.0,2,2,5.493,0
9.17,11,0,6,4,0,0,0,0,101.1,2,2,0.771,0
49.59,16,0,1,1,0,1,0,0,28.3,2,1,4.610,0
11.58,15,0,4,1,0,0,0,0,21.9,1,1,0.619,0
19.00,13,0,7,7,1,4,0,0,191.4,1,3,0.228,0
8.32,9,0,2,2,0,0,0,0,16.3,1,1,0.508,0
75.47,12,0,0,0,0,0,0,0,40.7,1,3,1.939,0
58.25,15,0,1,1,0,0,0,0,76.9,1,3,4.860,0
115.27,17,0,1,3,0,0,0,0,74.4,1,2,1.366,0
8.83,10,0,0,1,0,0,0,0,11.3,1,3,0.779,0
10.00,11,0,4,2,0,0,0,0,7.9,1,1,0.548,0
49.31,18,0,0,5,0,0,1,0,58.0,1,2,2.451,0
29.61,11,0,1,1,0,0,0,0,16.5,1,2,0.508,0
33.89,14,0,1,1,0,0,0,0,3.4,1,1,0.248,0
21.82,13,0,1,1,0,1,0,0,33.7,3,1,0.164,0
11.99,20,0,2,2,0,0,0,0,43.9,1,1,0.696,0
33.78,9,0,1,1,0,0,0,0,64.2,1,1,0.841,0
63.16,17,0,2,2,0,0,0,0,41.1,1,1,0.076,0
37.66,4,1,4,3,4,1,1,0,853.5,4,4,0.219,1
31.15,19,0,2,1,0,1,0,0,157.9,1,2,3.929,0
8.44,20,0,4,4,0,0,0,0,127.0,1,2,0.721,0
12.65,13,0,2,1,0,0,0,0,10.0,1,1,0.399,0
33.65,19,0,3,1,0,1,0,0,54.5,1,1,0.022,0
16.87,21,0,3,3,0,1,0,0,38.6,2,1,1.452,0
18.58,16,0,2,5,0,0,0,0,0.1,1,1,13.864,0
79.78,7,0,4,6,0,2,0,0,174.0,6,4,2.440,0
71.87,12,0,0,3,0,1,0,0,8.5,1,2,0.184,0
1.79,9,0,2,1,0,0,0,0,4.7,1,1,0.981,0
56.65,19,0,7,1,0,0,0,0,33.6,2,2,4.637,0
11.36,8,0,3,1,1,3,0,0,1.2,1,2,0.908,1
60.49,18,0,2,2,0,1,1,0,45.7,1,1,20.150,0
14.12,21,0,2,2,0,0,0,0,89.9,1,1,0.560,0
18.80,19,0,2,2,0,0,0,0,39.1,6,3,0.240,0
9.09,21,0,3,3,0,1,0,0,30.8,1,1,0.395,0
18.48,11,0,2,2,0,0,0,0,56.9,2,3,0.419,0
37.13,16,0,1,1,0,0,0,0,8.8,2,1,0.662,0
13.31,22,0,4,2,0,2,0,0,365.1,3,1,0.498,0
39.49,10,0,1,2,0,0,0,0,164.0,1,3,1.022,0
17.08,14,0,0,0,0,0,0,0,15.9,1,2,1.321,0
43.75,12,0,3,2,0,0,0,0,11.4,1,3,0.353,0
46.02,16,0,0,0,0,2,0,0,4.8,1,1,0.835,0
11.33,8,0,1,1,0,0,0,0,102.0,1,1,0.513,0
27.22,18,0,0,1,0,1,0,0,5.9,2,1,0.354,0
108.30,17,0,1,1,0,0,0,0,74.7,2,1,3.191,0
4.67,15,0,2,2,0,0,0,0,39.1,1,3,0.316,0
12.90,11,0,2,2,0,0,0,0,107.3,3,1,0.694,0
19.29,10,0,3,1,0,0,0,1,96.2,1,1,0.635,0
52.93,20,0,2,1,0,0,0,0,27.3,2,2,0.405,0
34.78,19,0,2,2,0,0,0,0,5.5,1,1,1.404,0
11.13,11,0,0,1,0,1,0,0,73.3,1,1,0.838,0
17.62,17,0,1,2,0,0,0,0,11.8,1,3,0.796,0
33.07,10,0,1,1,0,0,1,0,41.3,2,1,0.233,0
33.80,15,0,2,2,0,1,0,0,12.8,1,1,0.628,0
13.25,14,0,1,2,0,0,0,1,44.5,1,1,0.410,0
339.65,13,0,2,3,0,0,0,1,144.5,1,1,23.365,0
11.49,14,0,3,3,0,0,0,0,33.9,1,1,1.097,0
18.10,15,0,4,4,0,0,0,0,154.8,1,1,0.855,0
70.34,9,0,2,2,1,0,0,0,31.2,1,1,1.396,0
8.30,16,0,4,1,0,0,0,0,4.4,2,1,0.363,0
11.72,12,0,0,0,0,0,0,0,17.1,3,3,0.374,0
22.87,9,0,1,1,0,0,0,1,12.3,1,1,2.267,0
27.45,16,0,1,1,0,1,0,0,87.3,1,1,0.271,0
33.82,19,0,0,1,0,0,1,0,97.3,1,2,0.633,0
65.64,12,0,2,2,0,0,0,1,94.9,3,1,0.544,0
22.27,19,0,1,2,0,0,0,0,73.3,1,1,0.341,0
25.03,9,0,1,1,0,0,0,0,104.7,2,2,2.960,0
8.48,11,0,1,1,0,0,0,0,34.4,1,1,0.894,0
2.60,20,0,2,1,0,0,0,0,17.8,1,1,0.940,0
41.41,16,0,2,2,0,0,0,0,19.4,1,1,2.318,0
57.42,18,0,2,1,0,0,0,1,82.6,1,2,5.732,0
27.23,16,0,4,1,0,0,0,0,64.6,2,2,0.384,0
103.65,18,0,1,2,0,0,0,1,41.7,1,2,0.482,0
33.64,8,0,1,1,0,0,0,0,108.1,2,3,0.257,0
19.22,19,0,2,2,0,1,0,0,8.9,2,2,0.744,0
7.30,14,0,2,2,1,0,0,0,147.4,1,2,0.837,0
32.12,13,0,6,1,0,0,0,0,6.1,1,1,4.435,0
2.43,10,0,3,1,0,0,1,1,46.9,1,1,0.503,0
30.36,11,0,1,1,0,0,0,0,16.0,3,4,1.950,0
14.44,19,0,1,2,0,0,0,0,37.1,1,1,0.065,0
9.39,12,0,2,3,1,0,0,0,52.2,3,1,0.675,0
7.54,9,0,1,1,0,0,0,0,31.9,1,1,0.917,0
40.50,14,0,2,1,0,0,0,0,3.3,1,2,0.972,0
8.12,19,0,3,1,1,3,0,0,108.0,2,3,0.847,0
13.21,11,0,0,1,0,0,0,0,40.2,1,1,0.460,0
12.87,15,0,1,1,1,0,0,0,174.3,1,1,0.709,0
14.80,19,0,0,1,0,0,0,0,12.7,1,1,0.680,0
145.87,14,0,5,1,0,0,0,0,87.7,2,2,13.500,0
17.18,16,0,1,1,0,0,0,0,117.9,1,3,0.303,0
21.24,8,0,4,1,0,0,1,0,24.0,2,2,0.437,0
8.18,16,0,7,7,0,0,0,0,83.3,1,2,1.311,0
42.36,11,0,1,1,0,0,0,0,134.1,2,1,0.354,0
55.26,18,0,1,1,0,0,0,0,30.5,1,1,0.957,0
36.11,15,0,0,1,0,0,0,0,45.3,1,1,0.260,0
56.19,18,0,0,2,0,0,0,0,124.1,1,1,1.610,0
23.97,19,0,3,1,0,0,0,0,29.4,2,1,0.576,0
13.73,15,0,3,1,0,1,0,0,14.4,1,4,0.517,0
39.45,15,0,2,3,0,0,0,0,8.3,1,1,1.916,0
46.21,12,0,4,1,0,0,0,0,39.3,1,1,0.281,0
84.19,19,0,1,1,0,0,1,0,242.5,1,4,8.710,0
25.41,15,0,3,1,0,0,0,0,14.3,2,2,0.073,0
8.79,9,0,1,1,1,0,0,0,58.5,2,2,0.161,0
29.99,8,0,1,1,0,0,0,0,17.4,1,1,0.516,0
13.20,11,0,3,1,0,0,0,0,51.5,1,1,0.653,0
109.04,14,0,1,1,1,2,0,0,160.2,1,1,6.202,0
29.07,12,0,1,1,0,1,0,0,44.0,3,2,5.279,0
3.71,13,0,1,1,0,1,0,0,31.5,2,1,0.858,0
9.42,16,0,4,1,0,1,0,0,0.2,2,1,0.104,0
90.86,13,0,2,2,0,0,1,0,19.6,1,1,12.893,0
8.61,14,0,2,2,0,1,0,0,16.9,1,2,0.907,0
89.45,0,1,5,1,0,1,0,1,59.6,5,1,2.421,0
9.26,20,0,1,1,0,0,0,0,1.6,1,1,0.056,0
8.64,16,0,5,1,0,0,0,0,5.8,3,1,4.838,0
21.26,20,0,2,1,0,0,1,0,6.8,1,3,0.483,0
